"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"4304309";"Cândido Godói (RS)";"6654"
"4304358";"Candiota (RS)";"9214"
"4304408";"Canela (RS)";"41682"
"4304507";"Canguçu (RS)";"55462"
"4304606";"Canoas (RS)";"338531"
"4304614";"Canudos do Vale (RS)";"1841"
"4304622";"Capão Bonito do Sul (RS)";"1783"
"4304630";"Capão da Canoa (RS)";"45744"
"4304655";"Capão do Cipó (RS)";"3318"
"4304663";"Capão do Leão (RS)";"25256"
"4304671";"Capivari do Sul (RS)";"4177"
"4304689";"Capela de Santana (RS)";"12323"
"4304697";"Capitão (RS)";"2741"
"4304705";"Carazinho (RS)";"61702"
"4304713";"Caraá (RS)";"7742"
"4304804";"Carlos Barbosa (RS)";"26976"
"4304853";"Carlos Gomes (RS)";"1604"
"4304903";"Casca (RS)";"8993"
"4304952";"Caseiros (RS)";"3139"
"4305009";"Catuípe (RS)";"9477"
"4305108";"Caxias do Sul (RS)";"465304"
"4305116";"Centenário (RS)";"3036"
"4305124";"Cerrito (RS)";"6523"
"4305132";"Cerro Branco (RS)";"4639"
"4305157";"Cerro Grande (RS)";"2465"
"4305173";"Cerro Grande do Sul (RS)";"11012"
"4305207";"Cerro Largo (RS)";"13872"
"4305306";"Chapada (RS)";"9631"
"4305355";"Charqueadas (RS)";"37589"
"4305371";"Charrua (RS)";"3532"
"4305405";"Chiapetta (RS)";"4100"
"4305439";"Chuí (RS)";"6269"
"4305447";"Chuvisca (RS)";"5201"
"4305454";"Cidreira (RS)";"13844"
"4305504";"Ciríaco (RS)";"5029"
"4305587";"Colinas (RS)";"2497"
"4305603";"Colorado (RS)";"3572"
"4305702";"Condor (RS)";"6791"
"4305801";"Constantina (RS)";"10077"
"4305835";"Coqueiro Baixo (RS)";"1567"
"4305850";"Coqueiros do Sul (RS)";"2497"
"4305871";"Coronel Barros (RS)";"2546"
"4305900";"Coronel Bicaco (RS)";"7885"
"4305934";"Coronel Pilar (RS)";"1754"
"4305959";"Cotiporã (RS)";"4019"
"4305975";"Coxilha (RS)";"2895"
"4306007";"Crissiumal (RS)";"14360"
"4306056";"Cristal (RS)";"7659"
"4306072";"Cristal do Sul (RS)";"2915"
"4306106";"Cruz Alta (RS)";"64126"
"4306130";"Cruzaltense (RS)";"2136"
"4306205";"Cruzeiro do Sul (RS)";"12876"
"4306304";"David Canabarro (RS)";"4834"
"4306320";"Derrubadas (RS)";"3199"
"4306353";"Dezesseis de Novembro (RS)";"2853"
"4306379";"Dilermando de Aguiar (RS)";"3144"
"4306403";"Dois Irmãos (RS)";"29528"
"4306429";"Dois Irmãos das Missões (RS)";"2192"
"4306452";"Dois Lajeados (RS)";"3403"
"4306502";"Dom Feliciano (RS)";"15038"
"4306551";"Dom Pedro de Alcântara (RS)";"2623"
"4306601";"Dom Pedrito (RS)";"39957"
"4306700";"Dona Francisca (RS)";"3421"
"4306734";"Doutor Maurício Cardoso (RS)";"5301"
"4306759";"Doutor Ricardo (RS)";"2082"
"4306767";"Eldorado do Sul (RS)";"36911"
"4306809";"Encantado (RS)";"21609"
"4306908";"Encruzilhada do Sul (RS)";"25563"
"4306924";"Engenho Velho (RS)";"1462"
"4306932";"Entre-Ijuís (RS)";"9101"
"4306957";"Entre Rios do Sul (RS)";"3108"
"4306973";"Erebango (RS)";"3063"
"4307005";"Erechim (RS)";"101122"
"4307054";"Ernestina (RS)";"3198"
"4307104";"Herval (RS)";"6969"
"4307203";"Erval Grande (RS)";"5248"
"4307302";"Erval Seco (RS)";"7899"
"4307401";"Esmeralda (RS)";"3287"
"4307450";"Esperança do Sul (RS)";"3291"
"4307500";"Espumoso (RS)";"15770"
"4307559";"Estação (RS)";"6178"
"4307609";"Estância Velha (RS)";"45500"
"4307708";"Esteio (RS)";"83700"
"4307807";"Estrela (RS)";"32309"
"4307815";"Estrela Velha (RS)";"3741"
"4307831";"Eugênio de Castro (RS)";"2795"
"4307864";"Fagundes Varela (RS)";"2689"
"4307906";"Farroupilha (RS)";"67465"
"4308003";"Faxinal do Soturno (RS)";"6871"
"4308052";"Faxinalzinho (RS)";"2587"
"4308078";"Fazenda Vilanova (RS)";"3993"
"4308102";"Feliz (RS)";"12992"
"4308201";"Flores da Cunha (RS)";"28739"
"4308250";"Floriano Peixoto (RS)";"2021"
"4308300";"Fontoura Xavier (RS)";"10945"
"4308409";"Formigueiro (RS)";"7144"
"4308433";"Forquetinha (RS)";"2537"
"4308458";"Fortaleza dos Valos (RS)";"4654"
"4308508";"Frederico Westphalen (RS)";"30251"
"4308607";"Garibaldi (RS)";"32578"
"4308656";"Garruchos (RS)";"3260"
"4308706";"Gaurama (RS)";"5963"
"4308805";"General Câmara (RS)";"8685"
"4308854";"Gentil (RS)";"1717"
"4308904";"Getúlio Vargas (RS)";"16647"
"4309001";"Giruá (RS)";"17343"
"4309050";"Glorinha (RS)";"7364"
"4309100";"Gramado (RS)";"34110"
"4309126";"Gramado dos Loureiros (RS)";"2295"
"4309159";"Gramado Xavier (RS)";"4168"
"4309209";"Gravataí (RS)";"269022"
"4309258";"Guabiju (RS)";"1625"
"4309308";"Guaíba (RS)";"98688"
"4309407";"Guaporé (RS)";"24142"
"4309506";"Guarani das Missões (RS)";"8227"
"4309555";"Harmonia (RS)";"4517"
"4309571";"Herveiras (RS)";"3056"
"4309605";"Horizontina (RS)";"19112"
"4309654";"Hulha Negra (RS)";"6386"
"4309704";"Humaitá (RS)";"5030"
"4309753";"Ibarama (RS)";"4516"
"4309803";"Ibiaçá (RS)";"4850"
"4309902";"Ibiraiaras (RS)";"7422"
"4309951";"Ibirapuitã (RS)";"4170"
"4310009";"Ibirubá (RS)";"20116"
"4310108";"Igrejinha (RS)";"33711"
"4310207";"Ijuí (RS)";"82276"
"4310306";"Ilópolis (RS)";"4215"
"4310330";"Imbé (RS)";"19338"
"4310363";"Imigrante (RS)";"3135"
"4310405";"Independência (RS)";"6714"
"4310413";"Inhacorá (RS)";"2324"
"4310439";"Ipê (RS)";"6334"
"4310462";"Ipiranga do Sul (RS)";"1990"
"4310504";"Iraí (RS)";"8132"
"4310538";"Itaara (RS)";"5268"
"4310553";"Itacurubi (RS)";"3549"
"4310579";"Itapuca (RS)";"2358"
"4310603";"Itaqui (RS)";"39173"
"4310652";"Itati (RS)";"2625"
"4310702";"Itatiba do Sul (RS)";"4106"
"4310751";"Ivorá (RS)";"2166"
"4310801";"Ivoti (RS)";"21450"
"4310850";"Jaboticaba (RS)";"4156"
"4310876";"Jacuizinho (RS)";"2623"
"4310900";"Jacutinga (RS)";"3724"
"4311007";"Jaguarão (RS)";"28482"
"4311106";"Jaguari (RS)";"11675"
"4311122";"Jaquirana (RS)";"4199"
"4311130";"Jari (RS)";"3665"
"4311155";"Jóia (RS)";"8629"
"4311205";"Júlio de Castilhos (RS)";"20097"
"4311239";"Lagoa Bonita do Sul (RS)";"2795"
"4311254";"Lagoão (RS)";"6467"
"4311270";"Lagoa dos Três Cantos (RS)";"1648"
"4311304";"Lagoa Vermelha (RS)";"28406"
"4311403";"Lajeado (RS)";"76187"
"4311429";"Lajeado do Bugre (RS)";"2579"
"4311502";"Lavras do Sul (RS)";"7862"
"4311601";"Liberato Salzano (RS)";"5827"
"4311627";"Lindolfo Collor (RS)";"5567"
"4311643";"Linha Nova (RS)";"1692"
"4311700";"Machadinho (RS)";"5660"
"4311718";"Maçambará (RS)";"4845"
"4311734";"Mampituba (RS)";"3087"
"4311759";"Manoel Viana (RS)";"7333"
"4311775";"Maquiné (RS)";"7068"
"4311791";"Maratá (RS)";"2639"
"4311809";"Marau (RS)";"39182"
"4311908";"Marcelino Ramos (RS)";"5123"
"4311981";"Mariana Pimentel (RS)";"3906"
"4312005";"Mariano Moro (RS)";"2235"
"4312054";"Marques de Souza (RS)";"4176"
"4312104";"Mata (RS)";"5198"
"4312138";"Mato Castelhano (RS)";"2559"
"4312153";"Mato Leitão (RS)";"4126"
"4312179";"Mato Queimado (RS)";"1819"
"4312203";"Maximiliano de Almeida (RS)";"4938"
"4312252";"Minas do Leão (RS)";"7956"
"4312302";"Miraguaí (RS)";"4990"
"4312351";"Montauri (RS)";"1568"
"4312377";"Monte Alegre dos Campos (RS)";"3221"
"4312385";"Monte Belo do Sul (RS)";"2720"
"4312401";"Montenegro (RS)";"62484"
"4312427";"Mormaço (RS)";"2906"
"4312443";"Morrinhos do Sul (RS)";"3225"
"4312450";"Morro Redondo (RS)";"6488"
"4312476";"Morro Reuter (RS)";"6008"
"4312500";"Mostardas (RS)";"12637"
"4312609";"Muçum (RS)";"4970"
"4312617";"Muitos Capões (RS)";"3116"
"4312625";"Muliterno (RS)";"1885"
"4312658";"Não-Me-Toque (RS)";"16785"
"4312674";"Nicolau Vergueiro (RS)";"1763"
"4312708";"Nonoai (RS)";"12348"
"4312757";"Nova Alvorada (RS)";"3376"
"4312807";"Nova Araçá (RS)";"4289"
"4312906";"Nova Bassano (RS)";"9343"
"4312955";"Nova Boa Vista (RS)";"1978"
"4313003";"Nova Bréscia (RS)";"3311"
"4313011";"Nova Candelária (RS)";"2822"
"4313037";"Nova Esperança do Sul (RS)";"4962"
"4313060";"Nova Hartz (RS)";"19620"
"4313086";"Nova Pádua (RS)";"2545"
"4313102";"Nova Palma (RS)";"6569"
"4313201";"Nova Petrópolis (RS)";"20126"
"4313300";"Nova Prata (RS)";"24495"
"4313334";"Nova Ramada (RS)";"2466"
"4313359";"Nova Roma do Sul (RS)";"3520"
"4313375";"Nova Santa Rita (RS)";"24859"
"4313391";"Novo Cabrais (RS)";"4045"
"4313409";"Novo Hamburgo (RS)";"247781"
"4313425";"Novo Machado (RS)";"3907"
"4313441";"Novo Tiradentes (RS)";"2330"
"4313466";"Novo Xingu (RS)";"1801"
"4313490";"Novo Barreiro (RS)";"4138"
"4313508";"Osório (RS)";"43256"
"4313607";"Paim Filho (RS)";"4276"
"4313656";"Palmares do Sul (RS)";"11372"
"4313706";"Palmeira das Missões (RS)";"35120"
"4313805";"Palmitinho (RS)";"7156"
"4313904";"Panambi (RS)";"40439"
"4313953";"Pantano Grande (RS)";"10029"
"4314001";"Paraí (RS)";"7203"
"4314027";"Paraíso do Sul (RS)";"7615"
"4314035";"Pareci Novo (RS)";"3686"
"4314050";"Parobé (RS)";"54599"
"4314068";"Passa Sete (RS)";"5421"
"4314076";"Passo do Sobrado (RS)";"6307"
"4314100";"Passo Fundo (RS)";"194432"
"4314134";"Paulo Bento (RS)";"2284"
"4314159";"Paverama (RS)";"8382"
"4314175";"Pedras Altas (RS)";"2226"
"4314209";"Pedro Osório (RS)";"8024"
"4314308";"Pejuçara (RS)";"4070"
"4314407";"Pelotas (RS)";"341180"
"4314423";"Picada Café (RS)";"5462"
"4314456";"Pinhal (RS)";"2602"
"4314464";"Pinhal da Serra (RS)";"2151"
"4314472";"Pinhal Grande (RS)";"4577"
"4314498";"Pinheirinho do Vale (RS)";"4715"
"4314506";"Pinheiro Machado (RS)";"13047"
"4314548";"Pinto Bandeira (RS)";"2681"
"4314555";"Pirapó (RS)";"2738"
"4314605";"Piratini (RS)";"20614"
"4314704";"Planalto (RS)";"10739"
"4314753";"Poço das Antas (RS)";"2094"
"4314779";"Pontão (RS)";"3982"
"4314787";"Ponte Preta (RS)";"1757"
"4314803";"Portão (RS)";"33212"
"4314902";"Porto Alegre (RS)";"1467816"
"4315008";"Porto Lucena (RS)";"5410"
"4315057";"Porto Mauá (RS)";"2579"
"4315073";"Porto Vera Cruz (RS)";"1797"
"4315107";"Porto Xavier (RS)";"10802"
"4315131";"Pouso Novo (RS)";"1878"
"4315149";"Presidente Lucena (RS)";"2652"
"4315156";"Progresso (RS)";"6364"
"4315172";"Protásio Alves (RS)";"2048"
"4315206";"Putinga (RS)";"4215"
"4315305";"Quaraí (RS)";"23631"
"4315313";"Quatro Irmãos (RS)";"1842"
"4315321";"Quevedos (RS)";"2807"
"4315354";"Quinze de Novembro (RS)";"3794"
"4315404";"Redentora (RS)";"10845"
"4315453";"Relvado (RS)";"2205"
"4315503";"Restinga Sêca (RS)";"16357"
"4315552";"Rio dos Índios (RS)";"3531"
"4315602";"Rio Grande (RS)";"206161"
"4315701";"Rio Pardo (RS)";"38861"
"4315750";"Riozinho (RS)";"4531"
"4315800";"Roca Sales (RS)";"10837"
"4315909";"Rodeio Bonito (RS)";"5942"
"4315958";"Rolador (RS)";"2572"
"4316006";"Rolante (RS)";"20479"
"4316105";"Ronda Alta (RS)";"10610"
"4316204";"Rondinha (RS)";"5596"
"4316303";"Roque Gonzales (RS)";"7338"
"4316402";"Rosário do Sul (RS)";"40825"
"4316428";"Sagrada Família (RS)";"2675"
"4316436";"Saldanha Marinho (RS)";"2905"
"4316451";"Salto do Jacuí (RS)";"12360"
"4316477";"Salvador das Missões (RS)";"2762"
"4316501";"Salvador do Sul (RS)";"7182"
"4316600";"Sananduva (RS)";"16029"
"4316709";"Santa Bárbara do Sul (RS)";"8905"
"4316733";"Santa Cecília do Sul (RS)";"1700"
"4316758";"Santa Clara do Sul (RS)";"6068"
"4316808";"Santa Cruz do Sul (RS)";"124577"
"4316907";"Santa Maria (RS)";"273489"
"4316956";"Santa Maria do Herval (RS)";"6295"
"4316972";"Santa Margarida do Sul (RS)";"2469"
"4317004";"Santana da Boa Vista (RS)";"8455"
"4317103";"Sant'Ana do Livramento (RS)";"83702"
"4317202";"Santa Rosa (RS)";"71665"
"4317251";"Santa Tereza (RS)";"1782"
"4317301";"Santa Vitória do Palmar (RS)";"31618"
"4317400";"Santiago (RS)";"50608"
"4317509";"Santo Ângelo (RS)";"78836"
"4317558";"Santo Antônio do Palma (RS)";"2200"
"4317608";"Santo Antônio da Patrulha (RS)";"41579"
"4317707";"Santo Antônio das Missões (RS)";"11312"
"4317756";"Santo Antônio do Planalto (RS)";"2053"
"4317806";"Santo Augusto (RS)";"14365"
"4317905";"Santo Cristo (RS)";"14778"
"4317954";"Santo Expedito do Sul (RS)";"2504"
"4318002";"São Borja (RS)";"63194"
"4318051";"São Domingos do Sul (RS)";"3046"
"4318101";"São Francisco de Assis (RS)";"19621"
"4318200";"São Francisco de Paula (RS)";"21408"
"4318309";"São Gabriel (RS)";"62594"
"4318408";"São Jerônimo (RS)";"23263"
"4318424";"São João da Urtiga (RS)";"4851"
"4318432";"São João do Polêsine (RS)";"2657"
"4318440";"São Jorge (RS)";"2850"
"4318457";"São José das Missões (RS)";"2761"
"4318465";"São José do Herval (RS)";"2217"
"4318481";"São José do Hortêncio (RS)";"4373"
"4318499";"São José do Inhacorá (RS)";"2237"
"4318507";"São José do Norte (RS)";"26721"
"4318606";"São José do Ouro (RS)";"7116"
"4318614";"São José do Sul (RS)";"2218"
"4318622";"São José dos Ausentes (RS)";"3441"
"4318705";"São Leopoldo (RS)";"225520"
"4318804";"São Lourenço do Sul (RS)";"44498"
"4318903";"São Luiz Gonzaga (RS)";"35344"
"4319000";"São Marcos (RS)";"21024"
"4319109";"São Martinho (RS)";"5868"
"4319125";"São Martinho da Serra (RS)";"3303"
"4319158";"São Miguel das Missões (RS)";"7698"
"4319208";"São Nicolau (RS)";"5794"
"4319307";"São Paulo das Missões (RS)";"6425"
"4319356";"São Pedro da Serra (RS)";"3522"
"4319364";"São Pedro das Missões (RS)";"1969"
"4319372";"São Pedro do Butiá (RS)";"2975"
"4319406";"São Pedro do Sul (RS)";"16817"
"4319505";"São Sebastião do Caí (RS)";"23128"
"4319604";"São Sepé (RS)";"24465"
"4319703";"São Valentim (RS)";"3665"
"4319711";"São Valentim do Sul (RS)";"2249"
"4319737";"São Valério do Sul (RS)";"2743"
"4319752";"São Vendelino (RS)";"2062"
"4319802";"São Vicente do Sul (RS)";"8754"
"4319901";"Sapiranga (RS)";"78718"
"4320008";"Sapucaia do Sul (RS)";"137104"
"4320107";"Sarandi (RS)";"22632"
"4320206";"Seberi (RS)";"11188"
"4320230";"Sede Nova (RS)";"3078"
"4320263";"Segredo (RS)";"7343"
"4320305";"Selbach (RS)";"5114"
"4320321";"Senador Salgado Filho (RS)";"2890"
"4320354";"Sentinela do Sul (RS)";"5438"
"4320404";"Serafina Corrêa (RS)";"15401"
"4320453";"Sério (RS)";"2277"
"4320503";"Sertão (RS)";"6285"
"4320552";"Sertão Santana (RS)";"6166"
"4320578";"Sete de Setembro (RS)";"2153"
"4320602";"Severiano de Almeida (RS)";"3915"
"4320651";"Silveira Martins (RS)";"2495"
"4320677";"Sinimbu (RS)";"10390"
"4320701";"Sobradinho (RS)";"14861"
"4320800";"Soledade (RS)";"31150"
"4320859";"Tabaí (RS)";"4385"
"4320909";"Tapejara (RS)";"20905"
"4321006";"Tapera (RS)";"10789"
"4321105";"Tapes (RS)";"17273"
"4321204";"Taquara (RS)";"56896"
"4321303";"Taquari (RS)";"27039"
"4321329";"Taquaruçu do Sul (RS)";"3078"
"4321352";"Tavares (RS)";"5539"
"4321402";"Tenente Portela (RS)";"14075"
"4321436";"Terra de Areia (RS)";"10467"
"4321451";"Teutônia (RS)";"29411"
"4321469";"Tio Hugo (RS)";"2874"
"4321477";"Tiradentes do Sul (RS)";"6484"
"4321493";"Toropi (RS)";"3007"
"4321501";"Torres (RS)";"36595"
"4321600";"Tramandaí (RS)";"45079"
"4321626";"Travesseiro (RS)";"2387"
"4321634";"Três Arroios (RS)";"2898"
"4321667";"Três Cachoeiras (RS)";"10707"
"4321709";"Três Coroas (RS)";"25535"
"4321808";"Três de Maio (RS)";"24471"
"4321832";"Três Forquilhas (RS)";"2953"
"4321857";"Três Palmeiras (RS)";"4487"
"4321907";"Três Passos (RS)";"24665"
"4321956";"Trindade do Sul (RS)";"5962"
"4322004";"Triunfo (RS)";"27394"
"4322103";"Tucunduva (RS)";"6024"
"4322152";"Tunas (RS)";"4565"
"4322186";"Tupanci do Sul (RS)";"1598"
"4322202";"Tupanciretã (RS)";"23314"
"4322251";"Tupandi (RS)";"4248"
"4322301";"Tuparendi (RS)";"8663"
"4322327";"Turuçu (RS)";"3608"
"4322343";"Ubiretama (RS)";"2302"
"4322350";"União da Serra (RS)";"1457"
"4322376";"Unistalda (RS)";"2497"
"4322400";"Uruguaiana (RS)";"129504"
"4322509";"Vacaria (RS)";"64252"
"4322525";"Vale Verde (RS)";"3404"
"4322533";"Vale do Sol (RS)";"11563"
"4322541";"Vale Real (RS)";"5447"
"4322558";"Vanini (RS)";"2071"
"4322608";"Venâncio Aires (RS)";"69154"
"4322707";"Vera Cruz (RS)";"25338"
"4322806";"Veranópolis (RS)";"24252"
"4322855";"Vespasiano Corrêa (RS)";"1997"
"4322905";"Viadutos (RS)";"5344"
"4323002";"Viamão (RS)";"250028"
"4323101";"Vicente Dutra (RS)";"5305"
"4323200";"Victor Graeff (RS)";"3091"
"4323309";"Vila Flores (RS)";"3341"
"4323358";"Vila Lângaro (RS)";"2202"
"4323408";"Vila Maria (RS)";"4377"
"4323457";"Vila Nova do Sul (RS)";"4359"
"4323507";"Vista Alegre (RS)";"2899"
"4323606";"Vista Alegre do Prata (RS)";"1614"
"4323705";"Vista Gaúcha (RS)";"2862"
"4323754";"Vitória das Missões (RS)";"3510"
"4323770";"Westfália (RS)";"2925"
"4323804";"Xangri-lá (RS)";"13689"
"5000203";"Água Clara (MS)";"13938"
"5000252";"Alcinópolis (MS)";"4883"
"5000609";"Amambai (MS)";"36686"
"5000708";"Anastácio (MS)";"24534"
"5000807";"Anaurilândia (MS)";"8758"
"5000856";"Angélica (MS)";"9829"
"5000906";"Antônio João (MS)";"8545"
"5001003";"Aparecida do Taboado (MS)";"23733"
"5001102";"Aquidauana (MS)";"46830"
"5001243";"Aral Moreira (MS)";"11014"
"5001508";"Bandeirantes (MS)";"6747"
"5001904";"Bataguassu (MS)";"21142"
"5002001";"Batayporã (MS)";"11167"
"5002100";"Bela Vista (MS)";"23888"
"5002159";"Bodoquena (MS)";"7979"
"5002209";"Bonito (MS)";"20597"
"5002308";"Brasilândia (MS)";"11943"
"5002407";"Caarapó (MS)";"27554"
"5002605";"Camapuã (MS)";"13770"
"5002704";"Campo Grande (MS)";"832352"
"5002803";"Caracol (MS)";"5699"
"5002902";"Cassilândia (MS)";"21491"
"5002951";"Chapadão do Sul (MS)";"21257"
"5003108";"Corguinho (MS)";"5289"
"5003157";"Coronel Sapucaia (MS)";"14607"
"5003207";"Corumbá (MS)";"107347"
"5003256";"Costa Rica (MS)";"18835"
"5003306";"Coxim (MS)";"32948"
"5003454";"Deodápolis (MS)";"12524"
"5003488";"Dois Irmãos do Buriti (MS)";"10793"
"5003504";"Douradina (MS)";"5616"
"5003702";"Dourados (MS)";"207498"
"5003751";"Eldorado (MS)";"12029"
"5003801";"Fátima do Sul (MS)";"19260"
"5003900";"Figueirão (MS)";"2997"
"5004007";"Glória de Dourados (MS)";"10025"
"5004106";"Guia Lopes da Laguna (MS)";"10287"
"5004304";"Iguatemi (MS)";"15429"
"5004403";"Inocência (MS)";"7711"
"5004502";"Itaporã (MS)";"22231"
"5004601";"Itaquiraí (MS)";"19672"
"5004700";"Ivinhema (MS)";"22832"
"5004809";"Japorã (MS)";"8288"
"5004908";"Jaraguari (MS)";"6696"
"5005004";"Jardim (MS)";"25180"
"5005103";"Jateí (MS)";"4051"
"5005152";"Juti (MS)";"6241"
"5005202";"Ladário (MS)";"21106"
"5005251";"Laguna Carapã (MS)";"6851"
"5005400";"Maracaju (MS)";"41099"
"5005608";"Miranda (MS)";"26670"
"5005681";"Mundo Novo (MS)";"17658"
"5005707";"Naviraí (MS)";"49827"
"5005806";"Nioaque (MS)";"14379"
"5006002";"Nova Alvorada do Sul (MS)";"18503"
"5006200";"Nova Andradina (MS)";"49104"
"5006259";"Novo Horizonte do Sul (MS)";"4581"
"5006275";"Paraíso das Águas (MS)";"4942"
"5006309";"Paranaíba (MS)";"41227"
"5006358";"Paranhos (MS)";"13123"
"5006408";"Pedro Gomes (MS)";"7908"
"5006606";"Ponta Porã (MS)";"83747"
"5006903";"Porto Murtinho (MS)";"16162"
"5007109";"Ribas do Rio Pardo (MS)";"22429"
"5007208";"Rio Brilhante (MS)";"33362"
"5007307";"Rio Negro (MS)";"4989"
"5007406";"Rio Verde de Mato Grosso (MS)";"19351"
"5007505";"Rochedo (MS)";"5156"
"5007554";"Santa Rita do Pardo (MS)";"7530"
"5007695";"São Gabriel do Oeste (MS)";"24035"
"5007703";"Sete Quedas (MS)";"10876"
"5007802";"Selvíria (MS)";"6427"
"5007901";"Sidrolândia (MS)";"48027"
"5007935";"Sonora (MS)";"16543"
"5007950";"Tacuru (MS)";"10777"
"5007976";"Taquarussu (MS)";"3570"
"5008008";"Terenos (MS)";"18942"
"5008305";"Três Lagoas (MS)";"109633"
"5008404";"Vicentina (MS)";"6013"
"5100102";"Acorizal (MT)";"5431"
"5100201";"Água Boa (MT)";"22549"
"5100250";"Alta Floresta (MT)";"49761"
"5100300";"Alto Araguaia (MT)";"16818"
"5100359";"Alto Boa Vista (MT)";"5809"
"5100409";"Alto Garças (MT)";"10909"
"5100508";"Alto Paraguai (MT)";"10476"
"5100607";"Alto Taquari (MT)";"9070"
"5100805";"Apiacás (MT)";"9094"
"5101001";"Araguaiana (MT)";"3133"
"5101209";"Araguainha (MT)";"1024"
"5101258";"Araputanga (MT)";"15803"
"5101308";"Arenápolis (MT)";"9955"
"5101407";"Aripuanã (MT)";"19919"
"5101605";"Barão de Melgaço (MT)";"7565"
"5101704";"Barra do Bugres (MT)";"33022"
"5101803";"Barra do Garças (MT)";"57791"
"5101852";"Bom Jesus do Araguaia (MT)";"5756"
"5101902";"Brasnorte (MT)";"16895"
"5102504";"Cáceres (MT)";"89683"
"5102603";"Campinápolis (MT)";"14827"
"5102637";"Campo Novo do Parecis (MT)";"30335"
"5102678";"Campo Verde (MT)";"35578"
"5102686";"Campos de Júlio (MT)";"5778"
"5102694";"Canabrava do Norte (MT)";"4728"
"5102702";"Canarana (MT)";"19681"
"5102793";"Carlinda (MT)";"10626"
"5102850";"Castanheira (MT)";"8353"
"5103007";"Chapada dos Guimarães (MT)";"18393"
"5103056";"Cláudia (MT)";"11366"
"5103106";"Cocalinho (MT)";"5525"
"5103205";"Colíder (MT)";"31515"
"5103254";"Colniza (MT)";"30848"
"5103304";"Comodoro (MT)";"19045"
"5103353";"Confresa (MT)";"27144"
"5103361";"Conquista D'Oeste (MT)";"3607"
"5103379";"Cotriguaçu (MT)";"16689"
"5103403";"Cuiabá (MT)";"569830"
"5103437";"Curvelândia (MT)";"4961"
"5103452";"Denise (MT)";"8816"
"5103502";"Diamantino (MT)";"20822"
"5103601";"Dom Aquino (MT)";"8101"
"5103700";"Feliz Natal (MT)";"12088"
"5103809";"Figueirópolis D'Oeste (MT)";"3651"
"5103858";"Gaúcha do Norte (MT)";"6761"
"5103908";"General Carneiro (MT)";"5215"
"5103957";"Glória D'Oeste (MT)";"3072"
"5104104";"Guarantã do Norte (MT)";"33326"
"5104203";"Guiratinga (MT)";"14304"
"5104500";"Indiavaí (MT)";"2491"
"5104526";"Ipiranga do Norte (MT)";"6057"
"5104542";"Itanhangá (MT)";"5794"
"5104559";"Itaúba (MT)";"4238"
"5104609";"Itiquira (MT)";"12109"
"5104807";"Jaciara (MT)";"26157"
"5104906";"Jangada (MT)";"7851"
"5105002";"Jauru (MT)";"9728"
"5105101";"Juara (MT)";"33353"
"5105150";"Juína (MT)";"39592"
"5105176";"Juruena (MT)";"12900"
"5105200";"Juscimeira (MT)";"11252"
"5105234";"Lambari D'Oeste (MT)";"5647"
"5105259";"Lucas do Rio Verde (MT)";"52843"
"5105309";"Luciara (MT)";"2148"
"5105507";"Vila Bela da Santíssima Trindade (MT)";"14999"
"5105580";"Marcelândia (MT)";"11324"
"5105606";"Matupá (MT)";"14973"
"5105622";"Mirassol d'Oeste (MT)";"26002"
"5105903";"Nobres (MT)";"15002"
"5106000";"Nortelândia (MT)";"6209"
"5106109";"Nossa Senhora do Livramento (MT)";"11497"
"5106158";"Nova Bandeirantes (MT)";"12946"
"5106174";"Nova Nazaré (MT)";"3318"
"5106182";"Nova Lacerda (MT)";"5824"
"5106190";"Nova Santa Helena (MT)";"3534"
"5106208";"Nova Brasilândia (MT)";"4252"
"5106216";"Nova Canaã do Norte (MT)";"12295"
"5106224";"Nova Mutum (MT)";"36659"
"5106232";"Nova Olímpia (MT)";"18437"
"5106240";"Nova Ubiratã (MT)";"10207"
"5106257";"Nova Xavantina (MT)";"20143"
"5106265";"Novo Mundo (MT)";"7979"
"5106273";"Novo Horizonte do Norte (MT)";"3815"
"5106281";"Novo São Joaquim (MT)";"5611"
"5106299";"Paranaíta (MT)";"10801"
"5106307";"Paranatinga (MT)";"20383"
"5106315";"Novo Santo Antônio (MT)";"2232"
"5106372";"Pedra Preta (MT)";"16348"
"5106422";"Peixoto de Azevedo (MT)";"32100"
"5106455";"Planalto da Serra (MT)";"2683"
"5106505";"Poconé (MT)";"32053"
"5106653";"Pontal do Araguaia (MT)";"5855"
"5106703";"Ponte Branca (MT)";"1679"
"5106752";"Pontes e Lacerda (MT)";"42605"
"5106778";"Porto Alegre do Norte (MT)";"11336"
"5106802";"Porto dos Gaúchos (MT)";"5389"
"5106828";"Porto Esperidião (MT)";"11317"
"5106851";"Porto Estrela (MT)";"3354"
"5107008";"Poxoréu (MT)";"16919"
"5107040";"Primavera do Leste (MT)";"55451"
"5107065";"Querência (MT)";"14631"
"5107107";"São José dos Quatro Marcos (MT)";"18801"
"5107156";"Reserva do Cabaçal (MT)";"2612"
"5107180";"Ribeirão Cascalheira (MT)";"9316"
"5107198";"Ribeirãozinho (MT)";"2259"
"5107206";"Rio Branco (MT)";"5063"
"5107248";"Santa Carmem (MT)";"4219"
"5107263";"Santo Afonso (MT)";"3025"
